theta_11,theta_12,theta_21,theta_22,classical_max_angle,quantum_max_angle,classical_max_value,quantum_max_value
0.75,1.5,2.25,2.25,129.4460203814082,114.59155902616465,2.259259259259259,2.0
1.0,1.0,2.0,0.0,123.89778260768344,114.59155902616465,2.162424242424242,2.0
1.0,1.0,2.0,0.75,151.53718637300773,114.59155902616465,2.6448228414172688,2.0
0.75,2.25,0.75,1.0,148.09283940113033,129.89480638509585,2.584707646176912,2.267092052660476
0.75,2.25,0.75,1.5,118.90950183004912,114.59155902616465,2.07536231884058,2.0
1.5,2.0,2.0,1.0,167.22794037769458,114.59155902616465,2.91867816091954,2.0
1.5,2.0,2.0,1.5,148.54461355243566,114.59155902616465,2.592592592592593,2.0
2.0,1.0,0.0,2.0,117.9618989975224,143.2394487827058,2.0588235294117645,2.5
2.0,1.0,0.0,2.25,117.49786668262531,157.40309486613614,2.050724637681159,2.747202258243058
0.75,3.0,1.0,3.0,131.1084451361283,142.85532498027123,2.288274044795784,2.4932957749122364
1.0,2.25,1.5,1.0,144.87647105450816,138.7411844287632,2.5285714285714285,2.421490476398606
1.0,2.25,1.5,1.5,127.13103939098065,114.59155902616465,2.218855218855219,2.0
3.0,3.0,2.25,1.0,129.44602038140823,114.59155902616465,2.2592592592592595,2.0
3.0,3.0,2.25,1.5,124.28776786684011,114.59155902616465,2.169230769230769,2.0
3.0,1.5,3.0,2.0,146.17769388594078,132.65368898186176,2.551282051282051,2.315243637650012
0.75,2.0,3.0,0.0,135.09446051859118,154.80177728256655,2.357843137254902,2.7018007015197467
0.75,2.0,3.0,0.75,172.11429745987715,141.74309110072497,3.003961180431769,2.473883631661924
3.0,1.5,3.0,2.25,118.41127766037012,114.59155902616465,2.0666666666666664,2.0
2.0,1.0,1.0,2.0,146.35500178010153,114.59155902616465,2.5543766578249336,2.0
2.0,1.0,1.0,2.25,144.81225004084675,135.21592159415883,2.527450560434069,2.3599630329365717
2.0,1.0,1.5,1.0,157.23954795068505,143.2394487827058,2.7443478260869565,2.5
2.0,1.0,1.5,1.5,126.58169818087411,114.59155902616465,2.20926740602197,2.0
1.5,1.5,1.5,2.0,153.65686323962984,114.59155902616467,2.6818181818181817,2.0000000000000004
1.5,1.5,1.5,2.25,149.32161614640225,114.59155902616467,2.6061538461538465,2.0000000000000004
0.75,1.5,0.0,1.0,114.59155902616465,126.04904362461504,2.0,2.1999708302395
0.75,1.5,0.0,1.5,144.60363400920775,114.59155902616465,2.523809523809524,2.0
1.5,0.0,0.75,0.0,172.0997811774119,143.2394487827058,3.003707823507601,2.5
1.5,0.0,0.75,0.75,118.68411470567052,114.59155902616465,2.071428571428571,2.0
2.25,2.25,0.75,1.0,129.0445484528881,114.59155902616465,2.252252252252252,2.0
2.25,2.25,0.75,1.5,138.548849037181,114.59155902616465,2.4181335905473835,2.0
3.0,2.0,2.0,1.0,123.40629433586962,143.15451052985026,2.1538461538461537,2.498517547826779
3.0,2.0,2.0,1.5,148.54461355243566,139.78409048024338,2.592592592592593,2.4396926207859084
0.75,0.0,0.75,0.0,114.59155902616465,114.59155902616465,2.0,2.0
0.75,0.0,0.75,0.75,154.79309547612343,114.59155902616465,2.7016491754122938,2.0
0.75,1.5,1.5,1.0,130.87610827585712,114.59155902616465,2.284219001610306,2.0
0.75,1.5,1.5,1.5,114.59155902616465,114.59155902616465,2.0,2.0
1.0,2.0,0.75,2.0,137.78270787669797,143.23944878270584,2.4047619047619047,2.5000000000000004
1.0,2.0,0.75,2.25,129.8704335629866,114.59155902616465,2.2666666666666666,2.0
0.0,1.0,0.75,1.0,136.03127006976965,135.56326985758477,2.3741935483870966,2.366025403784439
0.0,1.0,0.75,1.5,114.72327346182692,155.98075348577032,2.002298850574713,2.7223777180683144
3.0,2.25,2.0,0.0,140.93082763016403,151.79546442902986,2.45970695970696,2.6493306438805053
3.0,2.25,2.0,0.75,136.54677938089276,129.83867515778763,2.383190883190883,2.2661123779307624
1.5,0.75,0.75,1.0,114.59155902616465,114.59155902616465,2.0,2.0
1.5,0.75,0.75,1.5,157.94233400167136,114.59155902616465,2.7566137566137563,2.0
1.5,3.0,0.75,3.0,145.60110277697265,132.65523096564317,2.541218637992832,2.3152705503440103
1.0,0.0,1.5,0.0,132.64841075149968,132.6536889818618,2.3151515151515154,2.3152436376500125
1.0,0.0,1.5,0.75,133.51327852644565,126.04904362461504,2.3302463054187195,2.1999708302395
0.75,2.25,2.25,2.0,132.49649012400286,142.41958971974725,2.3125,2.485690759949058
0.75,2.25,2.25,2.25,114.59155902616465,114.59155902616465,2.0,2.0
2.25,2.0,3.0,0.0,144.66812276536967,114.59155902616465,2.524935064935065,2.0
2.25,2.0,3.0,0.75,126.1995351353086,151.91830574766766,2.2025974025974024,2.6514746293482263
1.0,3.0,1.5,1.0,147.50994166566846,135.53304643214602,2.574534161490684,2.3654979054993017
1.0,3.0,1.5,1.5,120.77819732686498,114.59155902616465,2.107977207977208,2.0
1.5,1.0,2.0,0.0,118.1725452457323,157.01494044764232,2.0625,2.7404276856341774
1.5,1.0,2.0,0.75,147.51587290578368,114.59155902616465,2.57463768115942,2.0
0.0,2.25,0.75,1.0,125.8509910786266,114.59155902616465,2.196514161220044,2.0
0.0,2.25,0.75,1.5,133.6901521971921,114.59155902616465,2.333333333333333,2.0
1.5,2.25,0.0,1.0,118.93906430200384,159.99873120761717,2.075878281311218,2.7925046585863225
1.5,2.25,0.0,1.5,181.49594752591292,132.65523096564314,3.1677018633540373,2.31527055034401
1.5,2.0,1.5,2.0,114.59155902616465,114.59155902616465,2.0,2.0
1.5,2.0,1.5,2.25,114.59155902616465,139.78409048024338,2.0,2.4396926207859084
0.75,2.0,1.0,2.0,132.8734360418521,132.30337901627436,2.319078947368421,2.309129575347964
0.75,2.0,1.0,2.25,114.59155902616465,146.63083352772094,2.0,2.5591908300024224
1.5,1.5,3.0,2.0,132.02940496492883,114.59155902616465,2.3043478260869565,2.0
1.5,1.5,3.0,2.25,139.86343483833224,114.59155902616465,2.4410774410774407,2.0
0.75,2.25,0.0,1.0,146.1630457431974,124.46337121850205,2.5510263929618766,2.172295625894807
0.75,2.25,0.0,1.5,121.33223896888022,114.59155902616465,2.117647058823529,2.0
0.75,1.5,3.0,2.0,144.88887273838543,114.59155902616465,2.5287878787878784,2.0
0.75,1.5,3.0,2.25,137.65749280759874,114.59155902616465,2.4025764895330117,2.0
3.0,1.0,1.5,1.0,152.09425107109124,135.53304643214602,2.6545454545454543,2.3654979054993017
1.5,2.25,1.5,1.0,145.98792301799503,126.37942447732796,2.54796992481203,2.2057370639048868
3.0,1.0,1.5,1.5,138.30739450227563,114.59155902616465,2.413919413919414,2.0
1.5,2.25,1.5,1.5,166.15776058793872,114.59155902616465,2.9,2.0
2.0,0.75,0.0,2.0,148.6789699593469,136.5109366024444,2.5949375542643427,2.382565308693896
2.0,0.75,0.0,2.25,146.9761300552981,142.84375703513822,2.565217391304348,2.4930938761819754
0.75,0.0,2.25,0.0,128.32238337164586,139.72751716024436,2.2396480938416423,2.4387052300831416
0.75,0.0,2.25,0.75,155.51711582122346,132.65523096564314,2.7142857142857144,2.31527055034401
0.75,2.25,1.5,1.0,137.80622831163765,162.00108788887587,2.405172413793103,2.8274523754735936
0.75,2.25,1.5,1.5,128.58201514569848,114.59155902616465,2.244179523141655,2.0
2.25,1.0,1.0,0.0,135.8728485595952,142.801719494427,2.3714285714285714,2.492360182687124
2.25,1.0,1.0,0.75,131.11573368197523,140.49133155603712,2.2884012539184955,2.452036306163856
1.0,2.0,2.25,2.0,135.97367964155407,143.2394487827058,2.3731884057971016,2.5
1.0,2.0,2.25,2.25,139.3111428294677,114.59155902616465,2.431438127090301,2.0
1.5,3.0,2.25,3.0,153.9305090904005,143.2394487827058,2.6865942028985508,2.5
2.0,0.75,1.0,2.0,149.15091809754765,121.0874906382205,2.6031746031746037,2.1133753946147578
2.0,0.75,1.0,2.25,145.1029436345941,114.59155902616465,2.532524120759415,2.0
1.0,2.25,2.25,1.0,145.20993855431976,114.59155902616465,2.5343915343915344,2.0
1.0,2.25,2.25,1.5,142.9754129324151,126.37942447732796,2.495391705069125,2.2057370639048868
2.0,0.75,1.5,1.0,138.5612580312168,120.14771089293814,2.4183501683501687,2.096973143816027
2.0,0.75,1.5,1.5,130.2176807115507,114.59155902616465,2.2727272727272725,2.0
3.0,0.75,2.0,3.0,140.47577000619242,141.74309110072494,2.451764705882353,2.4738836316619235
3.0,2.0,1.0,3.0,124.14085561167836,143.2394487827058,2.1666666666666665,2.5
1.0,3.0,0.75,0.0,149.8997377195842,160.64926840698942,2.616243971082681,2.803858674622071
1.0,3.0,0.75,0.75,141.32958946560308,114.59155902616465,2.466666666666667,2.0
3.0,2.0,1.5,2.0,146.91225516174953,132.65368898186176,2.564102564102564,2.315243637650012
3.0,2.0,1.5,2.25,118.00202209241957,119.05327124251464,2.0595238095238098,2.077871568451761
1.5,0.0,0.0,0.0,114.59155902616465,114.59155902616465,2.0,2.0
1.5,0.0,0.0,0.75,115.89373583328016,114.59155902616465,2.022727272727273,2.0
1.0,3.0,3.0,2.0,114.59155902616465,114.59155902616465,2.0,2.0
1.0,3.0,3.0,2.25,141.5097206701056,126.63769361594836,2.469810549270819,2.210244710730102
2.25,2.25,0.0,1.0,131.5262721827407,114.59155902616465,2.2955665024630543,2.0
2.25,2.25,0.0,1.5,151.73190622041562,114.59155902616465,2.6482213438735176,2.0
1.0,1.0,0.75,0.0,131.89627623942755,114.59155902616465,2.3020242914979754,2.0
1.0,1.0,0.75,0.75,123.23139879401042,114.59155902616465,2.150793650793651,2.0
0.75,0.0,0.75,3.0,158.0939101379494,141.5593405200051,2.7592592592592595,2.4706765790259104
3.0,2.25,1.5,1.0,127.9881554738644,155.09631523966334,2.2338147165733373,2.706941358643184
3.0,2.25,1.5,1.5,127.6936792051998,114.59155902616465,2.2286751361161525,2.0
1.0,0.75,0.0,0.0,125.61397758947992,114.59155902616465,2.192377495462795,2.0
1.0,0.75,0.0,0.75,129.36113774509252,114.59155902616465,2.2577777777777777,2.0
1.5,2.0,0.75,1.0,123.5409846886495,146.27803987823393,2.1561969439728355,2.5530334192387474
1.5,2.0,0.75,1.5,150.9743790169719,138.7411844287632,2.635,2.4214904763986063
1.5,1.5,2.25,1.0,140.20103623276964,114.59155902616465,2.446969696969697,2.0
1.5,1.5,2.25,1.5,114.59155902616465,114.59155902616465,2.0,2.0
2.25,0.0,2.25,0.0,114.59155902616465,114.59155902616465,2.0,2.0
2.25,0.0,2.25,0.75,153.06158241351991,132.65523096564314,2.6714285714285717,2.31527055034401
1.5,2.0,3.0,3.0,138.18393882566912,114.59155902616465,2.411764705882353,2.0
1.5,0.75,0.0,1.0,125.83228167212384,114.59155902616465,2.196187620475477,2.0
1.5,0.75,0.0,1.5,115.8647985708998,143.2394487827058,2.022222222222222,2.5
2.25,2.0,2.0,2.0,114.59155902616465,114.59155902616465,2.0,2.0
2.25,2.0,2.0,2.25,155.82390410304546,114.59155902616465,2.7196401799100447,2.0
0.0,1.0,0.0,0.0,147.6630199951129,114.59155902616465,2.577205882352941,2.0
0.0,1.0,0.0,0.75,121.669272966016,141.5593405200051,2.123529411764706,2.4706765790259104
2.25,2.25,1.5,0.0,125.77787788348073,114.59155902616465,2.1952380952380954,2.0
2.25,2.25,1.5,0.75,131.75726571258318,114.59155902616465,2.299598100109609,2.0
1.5,3.0,0.0,2.0,140.16548473898806,126.01570977702109,2.4463492063492063,2.199389044846628
1.5,3.0,0.0,2.25,114.59155902616465,114.59155902616465,2.0,2.0
2.0,3.0,2.25,2.0,161.71526174163455,124.94729327555372,2.8224637681159424,2.1807416591133832
1.0,1.5,2.0,0.0,164.77838171952533,114.59155902616465,2.8759252971137523,2.0
1.0,1.5,2.0,0.75,119.17522138721124,152.32115668087445,2.08,2.6585057045274167
1.5,2.25,3.0,2.0,137.967079577007,114.59155902616465,2.407979797979798,2.0
1.5,2.25,3.0,2.25,146.67906110593725,114.59155902616465,2.56003256003256,2.0
2.0,3.0,2.25,2.25,126.58770455109646,114.59155902616465,2.209372236958444,2.0
1.5,0.75,1.5,1.0,114.59155902616465,114.59155902616465,2.0,2.0
1.5,0.75,1.5,1.5,153.67021889919005,114.59155902616465,2.6820512820512823,2.0
0.0,3.0,0.75,0.0,138.1283560075508,135.56326985758474,2.41079460269865,2.3660254037844384
0.0,3.0,0.75,0.75,129.16105724520557,114.59155902616465,2.254285714285714,2.0
1.0,2.0,1.5,1.0,154.06491864462458,143.2394487827058,2.6889400921658986,2.5
1.0,2.0,1.5,1.5,130.96178174418816,114.59155902616465,2.2857142857142856,2.0
0.0,1.0,1.5,0.0,146.152364186775,132.6536889818618,2.5508399646330684,2.3152436376500125
0.0,1.0,1.5,0.75,128.50624833648465,119.05327124251464,2.242857142857143,2.077871568451761
3.0,1.0,3.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
3.0,1.0,3.0,1.5,151.2356729565096,141.5593405200051,2.6395604395604395,2.4706765790259104
0.75,0.75,1.0,0.75,114.59155902616465,114.59155902616465,2.0,2.0
0.75,3.0,0.0,0.0,130.9599843986987,114.59155902616465,2.2856829161176986,2.0
0.75,0.75,1.0,0.0,125.92278176878382,114.59155902616465,2.1977671451355665,2.0
0.75,3.0,0.0,0.75,132.02832655763515,135.56326985758474,2.3043290043290043,2.3660254037844384
0.75,1.0,0.0,1.0,143.2394487827058,114.59155902616465,2.5,2.0
0.75,1.0,0.0,1.5,145.69211022151146,114.59155902616465,2.54280701754386,2.0
1.5,1.0,1.0,2.0,147.69578718927886,114.59155902616465,2.577777777777777,2.0
1.5,1.0,1.0,2.25,160.2996086573585,123.06816998286904,2.7977559607293125,2.1479447706051182
0.75,2.25,3.0,1.0,138.53998499700234,124.46337121850205,2.4179788838612373,2.172295625894807
0.75,2.25,3.0,1.5,114.59155902616465,114.59155902616465,2.0,2.0
0.0,0.75,1.0,2.0,123.75888374825784,140.21046557597074,2.16,2.447134270054857
0.0,0.75,1.0,2.25,140.72616067327422,129.83867515778763,2.4561348474391957,2.2661123779307624
1.5,1.0,1.5,1.0,114.59155902616465,114.59155902616465,2.0,2.0
1.5,1.0,1.5,1.5,154.62129403830312,114.59155902616465,2.6986506746626686,2.0
2.0,1.5,0.0,1.0,145.58970267836406,120.01094270293272,2.54101966873706,2.094586088588439
2.0,1.5,0.0,1.5,151.73190622041562,141.5593405200051,2.6482213438735176,2.4706765790259104
0.75,1.0,1.0,2.0,150.5151033240496,132.3033790162744,2.626984126984127,2.3091295753479644
0.75,1.0,1.0,2.25,137.35553876536906,140.4913315560371,2.397306397306397,2.452036306163856
0.75,1.0,1.5,1.0,155.19276408904815,114.59155902616465,2.7086247086247086,2.0
0.75,1.0,1.5,1.5,128.82653530270684,114.59155902616465,2.248447204968944,2.0
2.0,0.75,3.0,2.0,140.9344461586163,141.74309110072497,2.459770114942529,2.473883631661924
3.0,2.0,0.75,1.0,141.57870155044253,153.66406613251,2.471014492753623,2.6819438960146083
3.0,2.0,0.75,1.5,144.59943651620313,116.23033645789702,2.5237362637362635,2.0286020618911067
2.0,0.75,3.0,2.25,134.41165460587536,151.91571366390153,2.345925925925926,2.65142938895202
2.0,2.0,0.75,0.0,120.02155120224108,114.59155902616465,2.094771241830065,2.0
2.0,2.0,0.75,0.75,118.83569084194852,114.59155902616465,2.074074074074074,2.0
0.0,2.25,0.0,1.0,146.97291570581632,125.45280804605282,2.5651612903225804,2.189564556276056
0.0,2.25,0.0,1.5,145.70378338541903,132.65523096564314,2.543010752688172,2.31527055034401
2.25,0.0,0.75,2.0,139.01183716273837,142.84375703513822,2.426214257735997,2.4930938761819754
2.25,0.0,0.75,2.25,137.3362472571155,132.65523096564314,2.396969696969697,2.31527055034401
3.0,2.25,0.75,0.0,114.59155902616465,159.202845133184,2.0,2.7786138261166915
3.0,2.25,0.75,0.75,132.73522253864073,114.59155902616465,2.316666666666667,2.0
1.0,3.0,2.25,0.0,160.543271947451,114.59155902616465,2.8020086874076684,2.0
1.0,3.0,2.25,0.75,161.46992408232293,124.46337121850205,2.8181818181818183,2.172295625894807
1.0,1.0,2.25,1.0,114.59155902616465,114.59155902616465,2.0,2.0
1.0,1.0,2.25,1.5,138.84374083064392,114.59155902616465,2.4232804232804237,2.0
2.0,2.25,2.0,1.0,151.00197469733337,143.2394487827058,2.6354816354816357,2.5
2.0,2.25,2.0,1.5,162.27126365593244,114.59155902616465,2.832167832167832,2.0
2.25,0.0,1.0,0.0,152.00648530826734,142.801719494427,2.653013653013653,2.492360182687124
2.25,0.0,1.0,0.75,142.9007545195743,151.91830574766766,2.494088669950739,2.6514746293482263
1.5,2.0,2.25,2.0,149.90749208810763,114.59155902616465,2.6163793103448274,2.0
1.5,2.0,2.25,2.25,138.83846861720818,114.59155902616465,2.4231884057971014,2.0
0.75,0.0,2.25,3.0,152.49492085789603,114.59155902616465,2.661538461538462,2.0
0.0,2.25,1.5,0.0,144.3004817366518,132.65523096564314,2.5185185185185186,2.31527055034401
0.0,2.25,1.5,0.75,127.80899810960584,114.59155902616465,2.2306878306878306,2.0
3.0,2.25,3.0,1.0,125.8417730547733,141.2181124691954,2.1963532763532765,2.4647210260391192
3.0,2.25,3.0,1.5,123.07982265773238,143.2394487827058,2.148148148148148,2.5
2.25,3.0,0.75,3.0,150.57141643969467,139.72751716024436,2.62796697626419,2.438705230083141
2.25,3.0,0.0,0.0,120.05249373831457,114.59155902616465,2.095311290963465,2.0
1.5,0.0,3.0,0.0,156.52542664081187,114.59155902616465,2.731884057971014,2.0
1.5,0.0,3.0,0.75,114.59155902616465,114.59155902616465,2.0,2.0
2.25,3.0,0.0,0.75,114.59155902616465,159.20284513318404,2.0,2.778613826116692
3.0,3.0,1.0,1.0,129.48542213566614,114.59155902616465,2.259946949602122,2.0
2.25,1.0,1.5,2.0,131.8547029833531,152.32115668087445,2.3012987012987014,2.6585057045274167
1.0,2.0,2.0,1.0,137.825985476987,114.59155902616465,2.4055172413793104,2.0
1.0,2.0,2.0,1.5,125.703467780217,114.59155902616465,2.1939393939393943,2.0
2.25,1.0,1.5,2.25,147.26999604282523,138.7411844287632,2.5703463203463204,2.4214904763986063
3.0,3.0,1.0,1.5,136.62839730042708,114.59155902616465,2.3846153846153846,2.0
2.25,2.25,3.0,1.0,141.3144917634916,114.59155902616465,2.466403162055336,2.0
3.0,3.0,1.5,0.0,126.8692260646823,114.59155902616465,2.2142857142857144,2.0
3.0,3.0,1.5,0.75,130.6343772898277,114.59155902616465,2.28,2.0
2.25,2.25,3.0,1.5,119.78139412698732,114.59155902616465,2.0905797101449277,2.0
1.5,3.0,2.0,2.0,124.40100858181776,114.59155902616465,2.1712071925544416,2.0
1.5,3.0,2.0,2.25,116.80297507754678,114.59155902616465,2.0385964912280703,2.0
2.25,3.0,1.0,1.0,121.82817236913212,114.59155902616465,2.126302729528536,2.0
3.0,1.0,2.25,0.0,114.59155902616465,160.42275182481336,2.0,2.7999052144527345
1.5,2.25,2.25,0.0,150.68999886590882,132.65523096564314,2.63003663003663,2.31527055034401
3.0,1.0,2.25,0.75,131.23461878948856,151.4593218302156,2.2904761904761903,2.6434638487749864
0.0,1.5,0.75,0.0,143.14199555068942,143.2394487827058,2.498299120234604,2.5
0.0,1.5,0.75,0.75,114.59155902616465,114.59155902616465,2.0,2.0
1.5,2.25,2.25,0.75,157.0785832189426,114.59155902616465,2.741538461538461,2.0
2.25,3.0,1.0,1.5,127.96447771160072,151.62253916905556,2.2334014616623312,2.6463125287340867
2.25,3.0,1.5,0.0,132.5148541558981,151.98684937038593,2.312820512820513,2.652670941245905
2.25,3.0,1.5,0.75,148.51448279917958,114.59155902616465,2.5920667117421683,2.0
0.0,1.0,3.0,1.0,135.1592747488096,139.64282329360856,2.358974358974359,2.4372270432541017
0.0,1.0,3.0,1.5,148.72099305646822,157.28632790678748,2.595670995670996,2.7451642903448823
1.5,0.75,3.0,1.0,117.53347693577868,114.59155902616465,2.0513461538461537,2.0
1.5,0.75,3.0,1.5,144.77563997254933,132.65523096564314,2.526811594202899,2.31527055034401
1.5,1.0,0.75,0.0,137.60637624241292,124.5480850191779,2.401684337168208,2.1737741606384797
1.5,1.0,0.75,0.75,120.77131810221852,114.59155902616465,2.1078571428571427,2.0
1.0,2.0,3.0,1.0,120.70310884089342,143.2394487827058,2.1066666666666665,2.5
1.0,2.0,3.0,1.5,118.83569084194852,114.59155902616465,2.074074074074074,2.0
1.5,1.0,3.0,2.0,123.79184895647718,152.3170968481189,2.1605753514220334,2.6584348470787518
1.5,1.0,3.0,2.25,144.52017797182177,151.62253916905556,2.5223529411764707,2.6463125287340867
0.75,3.0,3.0,1.0,155.65353434387364,136.61763626722805,2.716666666666667,2.3844275691551453
0.75,3.0,3.0,1.5,150.30840859276142,139.72751716024433,2.623376623376624,2.4387052300831407
1.0,0.75,0.0,3.0,139.02567240004922,153.21105922966032,2.426455728179866,2.67403743402562
3.0,2.0,2.25,2.0,155.5667225567326,135.56326985758477,2.715151515151515,2.366025403784439
3.0,2.0,2.25,2.25,138.9048985064987,114.59155902616465,2.4243478260869566,2.0
1.5,2.0,0.0,1.0,148.2764403882515,152.31709684811884,2.587912087912088,2.658434847078751
1.5,2.0,0.0,1.5,137.782707876698,135.53304643214602,2.404761904761905,2.3654979054993013
2.25,0.0,2.25,3.0,157.10453135751663,141.5593405200051,2.741991341991342,2.4706765790259104
0.75,1.0,3.0,1.0,158.1281370074315,136.61763626722805,2.759856630824373,2.3844275691551453
0.75,1.0,3.0,1.5,125.59381078593356,146.51172856072463,2.192025518341308,2.557112056172857
2.0,2.0,2.25,0.0,130.7408941812763,114.59155902616465,2.281859070464768,2.0
2.0,2.0,2.25,0.75,126.22125046127012,114.59155902616465,2.2029764065335757,2.0
3.0,0.0,3.0,0.0,114.59155902616465,114.59155902616465,2.0,2.0
3.0,0.0,3.0,0.75,154.84551694048403,141.5593405200051,2.7025641025641027,2.4706765790259104
0.75,2.0,0.75,2.0,114.59155902616465,114.59155902616465,2.0,2.0
0.75,2.0,0.75,2.25,137.4524314534396,140.4913315560371,2.398997493734336,2.452036306163856
3.0,2.25,2.25,0.0,149.41649801713828,135.56326985758474,2.607809847198642,2.3660254037844384
0.0,3.0,0.0,0.0,145.81360699271386,114.59155902616465,2.544927536231884,2.0
0.0,3.0,0.0,0.75,135.23347285747712,141.5593405200051,2.3602693602693603,2.470676579025911
3.0,2.25,2.25,0.75,154.85588721731895,139.72751716024436,2.702745098039216,2.438705230083141
